Varianza Azul Orejas,Varianza Verde Orejas,Varianza Rojo Orejas
13.229429624137056,6.935258718714191,13.938143250314523
33.70568458604225,24.511528229352177,37.531256319355855
10.401835904028292,4.528883329563191,11.459542332272239
52.51596849320959,20.48699586983307,54.220521782090614
8.820120209639581,2.9328148282449606,9.732558470963339
