Varianza Azul Cuerpo,Varianza Verde Cuerpo,Varianza Rojo Cuerpo
11.79137125471046,189.7767462670716,5.277506699942312
46.05546915941954,86.8588066306907,20.630321636776397
2.0072505039835904,1.8834206136389926,1.9591709117345533
92.07231665215834,131.3424470026439,36.31274807330666
72.38613158163724,166.39744001283768,82.90605887644124
