Media Azul Ojos,Media Verde Ojos,Media Rojo Ojos
164.60167159310978,180.1315869941902,80.18091937621038
114.6918131371159,96.3256166426284,70.06837460581319
134.34968440036067,143.79588818755636,65.71228133453562
162.86266344632298,147.8491713167319,87.02456900141584
138.34817859997716,142.89585474477562,105.27018385291767
