nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,1
72,2
73,3
74,4
75,5
76,4
77,4
78,4
79,4
80,3
81,5
82,4
83,7
84,3
85,5
86,6
87,19
88,19
89,14
90,22
91,14
92,7
93,14
94,9
95,16
96,11
97,6
98,12
99,10
100,16
101,25
102,9
103,8
104,14
105,20
106,30
107,26
108,23
109,28
110,40
111,61
112,60
113,67
114,62
115,55
116,65
117,49
118,47
119,33
120,37
121,33
122,26
123,28
124,32
125,36
126,27
127,30
128,28
129,30
130,35
131,37
132,26
133,35
134,36
135,28
136,30
137,46
138,35
139,28
140,37
141,21
142,44
143,45
144,33
145,40
146,35
147,45
148,38
149,39
150,43
151,30
152,40
153,43
154,53
155,48
156,59
157,56
158,33
159,49
160,40
161,53
162,38
163,52
164,43
165,58
166,61
167,38
168,38
169,57
170,56
171,51
172,49
173,46
174,62
175,64
176,55
177,61
178,54
179,52
180,52
181,72
182,62
183,66
184,70
185,62
186,61
187,78
188,74
189,89
190,77
191,83
192,113
193,92
194,105
195,90
196,106
197,111
198,128
199,81
200,110
201,111
202,176
203,146
204,137
205,110
206,116
207,126
208,148
209,139
210,116
211,121
212,149
213,130
214,142
215,166
216,199
217,213
218,231
219,244
220,230
221,255
222,259
223,240
224,263
225,239
226,273
227,370
228,443
229,519
230,455
231,447
232,435
233,512
234,603
235,602
236,444
237,420
238,427
239,386
240,336
241,228
242,225
243,250
244,343
245,290
246,379
247,460
248,556
249,464
250,266
251,124
252,17
253,0
254,0
255,0
