nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,8
33,12
34,4
35,7
36,5
37,12
38,4
39,5
40,8
41,10
42,12
43,9
44,9
45,5
46,11
47,12
48,16
49,13
50,42
51,50
52,45
53,39
54,51
55,34
56,28
57,39
58,53
59,44
60,47
61,68
62,83
63,94
64,83
65,91
66,114
67,94
68,114
69,116
70,129
71,151
72,150
73,167
74,146
75,161
76,175
77,182
78,186
79,222
80,224
81,217
82,228
83,318
84,284
85,332
86,386
87,393
88,467
89,408
90,452
91,364
92,344
93,334
94,324
95,332
96,313
97,330
98,322
99,323
100,342
101,325
102,314
103,347
104,324
105,347
106,357
107,311
108,287
109,242
110,207
111,213
112,204
113,207
114,196
115,196
116,180
117,197
118,193
119,163
120,177
121,156
122,134
123,132
124,129
125,98
126,95
127,92
128,85
129,90
130,71
131,68
132,93
133,78
134,80
135,77
136,76
137,71
138,75
139,84
140,98
141,82
142,81
143,83
144,68
145,86
146,91
147,92
148,86
149,108
150,108
151,116
152,82
153,76
154,66
155,79
156,73
157,80
158,53
159,74
160,58
161,68
162,52
163,63
164,49
165,72
166,54
167,56
168,67
169,51
170,62
171,49
172,67
173,56
174,61
175,42
176,57
177,58
178,72
179,98
180,78
181,59
182,55
183,60
184,46
185,56
186,52
187,50
188,53
189,47
190,37
191,36
192,35
193,47
194,37
195,37
196,45
197,41
198,35
199,30
200,32
201,40
202,13
203,11
204,7
205,11
206,5
207,10
208,4
209,3
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
