nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,1
101,0
102,0
103,0
104,1
105,0
106,3
107,0
108,1
109,1
110,0
111,1
112,4
113,0
114,2
115,1
116,1
117,1
118,5
119,3
120,8
121,8
122,5
123,2
124,2
125,2
126,3
127,3
128,1
129,1
130,6
131,5
132,1
133,5
134,4
135,5
136,4
137,5
138,8
139,9
140,3
141,3
142,3
143,10
144,8
145,9
146,13
147,12
148,8
149,12
150,10
151,14
152,10
153,9
154,13
155,13
156,11
157,14
158,8
159,12
160,6
161,10
162,18
163,17
164,9
165,13
166,17
167,18
168,21
169,22
170,16
171,24
172,17
173,13
174,27
175,34
176,28
177,22
178,32
179,15
180,18
181,35
182,31
183,23
184,24
185,32
186,26
187,29
188,38
189,31
190,33
191,34
192,35
193,31
194,42
195,37
196,35
197,40
198,42
199,49
200,41
201,46
202,44
203,36
204,47
205,46
206,57
207,41
208,46
209,45
210,47
211,62
212,49
213,56
214,65
215,49
216,54
217,59
218,64
219,76
220,60
221,71
222,72
223,72
224,93
225,63
226,87
227,90
228,79
229,93
230,106
231,85
232,113
233,112
234,144
235,141
236,148
237,154
238,228
239,237
240,274
241,398
242,515
243,815
244,809
245,1130
246,1184
247,1663
248,2507
249,1762
250,1135
251,884
252,2
253,0
254,0
255,0
