nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,1
36,0
37,4
38,0
39,6
40,3
41,3
42,5
43,10
44,4
45,7
46,14
47,6
48,9
49,18
50,17
51,18
52,13
53,18
54,15
55,17
56,20
57,18
58,20
59,22
60,18
61,22
62,29
63,34
64,35
65,43
66,42
67,44
68,55
69,52
70,84
71,84
72,125
73,262
74,316
75,313
76,363
77,539
78,551
79,446
80,405
81,309
82,277
83,278
84,257
85,229
86,285
87,268
88,234
89,251
90,252
91,288
92,298
93,297
94,348
95,335
96,289
97,354
98,359
99,303
100,300
101,288
102,279
103,295
104,263
105,274
106,285
107,318
108,301
109,295
110,263
111,283
112,283
113,279
114,252
115,269
116,285
117,289
118,297
119,363
120,375
121,370
122,418
123,397
124,394
125,397
126,449
127,479
128,574
129,446
130,421
131,440
132,417
133,595
134,587
135,574
136,712
137,745
138,764
139,761
140,646
141,611
142,526
143,578
144,442
145,398
146,448
147,508
148,561
149,516
150,626
151,592
152,433
153,368
154,351
155,335
156,353
157,437
158,472
159,558
160,629
161,695
162,741
163,708
164,772
165,769
166,758
167,742
168,915
169,966
170,1058
171,948
172,626
173,361
174,301
175,287
176,246
177,296
178,165
179,168
180,186
181,193
182,144
183,117
184,162
185,147
186,100
187,87
188,94
189,110
190,110
191,106
192,132
193,125
194,161
195,184
196,156
197,125
198,120
199,137
200,109
201,90
202,93
203,86
204,76
205,38
206,26
207,23
208,17
209,13
210,8
211,2
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
