nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,0
42,0
43,2
44,0
45,2
46,1
47,2
48,1
49,1
50,0
51,1
52,1
53,1
54,1
55,2
56,2
57,2
58,5
59,0
60,9
61,3
62,5
63,4
64,4
65,2
66,6
67,6
68,9
69,3
70,4
71,11
72,14
73,8
74,9
75,7
76,10
77,8
78,13
79,9
80,10
81,10
82,13
83,7
84,17
85,12
86,11
87,15
88,11
89,13
90,16
91,10
92,18
93,15
94,20
95,13
96,16
97,19
98,15
99,13
100,22
101,19
102,15
103,22
104,21
105,12
106,20
107,27
108,18
109,22
110,27
111,22
112,22
113,25
114,33
115,28
116,27
117,32
118,24
119,35
120,30
121,37
122,32
123,33
124,35
125,37
126,31
127,35
128,54
129,52
130,47
131,31
132,56
133,44
134,53
135,49
136,49
137,44
138,57
139,58
140,51
141,53
142,66
143,52
144,69
145,60
146,66
147,72
148,66
149,69
150,91
151,87
152,84
153,85
154,87
155,98
156,108
157,88
158,100
159,101
160,102
161,101
162,98
163,96
164,107
165,116
166,97
167,107
168,92
169,101
170,101
171,119
172,99
173,103
174,112
175,98
176,81
177,105
178,95
179,97
180,135
181,129
182,115
183,100
184,96
185,82
186,110
187,94
188,93
189,98
190,117
191,111
192,101
193,149
194,367
195,192
196,282
197,217
198,122
199,55
200,58
201,54
202,69
203,83
204,66
205,48
206,28
207,19
208,16
209,11
210,3
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
