nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,12
12,39
13,48
14,87
15,104
16,116
17,95
18,153
19,181
20,179
21,241
22,234
23,257
24,388
25,370
26,349
27,456
28,403
29,447
30,371
31,302
32,281
33,282
34,333
35,264
36,262
37,283
38,223
39,204
40,186
41,156
42,137
43,150
44,127
45,116
46,106
47,97
48,98
49,90
50,86
51,91
52,61
53,65
54,59
55,59
56,56
57,35
58,42
59,44
60,48
61,56
62,57
63,61
64,44
65,66
66,67
67,47
68,42
69,54
70,46
71,50
72,41
73,59
74,62
75,54
76,49
77,36
78,65
79,48
80,48
81,54
82,47
83,47
84,48
85,47
86,39
87,49
88,41
89,51
90,46
91,57
92,43
93,52
94,38
95,43
96,45
97,39
98,44
99,52
100,59
101,48
102,75
103,56
104,61
105,56
106,50
107,56
108,70
109,64
110,67
111,53
112,63
113,59
114,55
115,51
116,56
117,54
118,52
119,43
120,37
121,35
122,37
123,31
124,35
125,24
126,32
127,27
128,16
129,27
130,25
131,24
132,23
133,22
134,29
135,15
136,18
137,27
138,23
139,22
140,31
141,21
142,22
143,25
144,18
145,26
146,24
147,33
148,22
149,16
150,23
151,19
152,22
153,26
154,20
155,24
156,21
157,18
158,13
159,29
160,27
161,23
162,22
163,23
164,14
165,23
166,20
167,19
168,28
169,24
170,26
171,32
172,29
173,31
174,23
175,31
176,25
177,22
178,25
179,31
180,26
181,25
182,33
183,41
184,39
185,36
186,35
187,32
188,32
189,13
190,23
191,20
192,23
193,20
194,29
195,28
196,19
197,20
198,16
199,17
200,7
201,9
202,5
203,5
204,7
205,4
206,1
207,5
208,3
209,3
210,1
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
