nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,45
18,90
19,153
20,189
21,235
22,200
23,173
24,166
25,163
26,194
27,165
28,153
29,177
30,179
31,157
32,146
33,134
34,146
35,158
36,137
37,137
38,123
39,126
40,108
41,131
42,116
43,97
44,89
45,105
46,110
47,95
48,114
49,107
50,118
51,116
52,117
53,114
54,110
55,125
56,107
57,137
58,89
59,126
60,124
61,132
62,157
63,164
64,158
65,176
66,176
67,173
68,158
69,168
70,158
71,143
72,148
73,153
74,149
75,149
76,141
77,154
78,122
79,136
80,143
81,161
82,154
83,176
84,142
85,169
86,166
87,173
88,165
89,154
90,158
91,141
92,124
93,109
94,117
95,92
96,93
97,111
98,107
99,106
100,108
101,88
102,90
103,109
104,75
105,99
106,73
107,87
108,94
109,100
110,86
111,72
112,74
113,84
114,69
115,69
116,60
117,59
118,55
119,60
120,67
121,58
122,46
123,51
124,65
125,65
126,74
127,79
128,82
129,79
130,60
131,71
132,72
133,68
134,76
135,64
136,73
137,82
138,75
139,63
140,69
141,52
142,45
143,51
144,53
145,41
146,39
147,56
148,47
149,41
150,48
151,46
152,51
153,36
154,44
155,44
156,38
157,43
158,34
159,36
160,30
161,40
162,41
163,24
164,42
165,35
166,42
167,32
168,45
169,35
170,34
171,33
172,38
173,32
174,25
175,25
176,27
177,26
178,31
179,17
180,29
181,26
182,29
183,31
184,33
185,47
186,34
187,28
188,23
189,30
190,25
191,24
192,29
193,24
194,27
195,28
196,21
197,7
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
