nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,1
37,0
38,7
39,3
40,3
41,4
42,7
43,11
44,9
45,8
46,4
47,8
48,13
49,15
50,12
51,11
52,19
53,11
54,7
55,12
56,4
57,16
58,23
59,28
60,20
61,15
62,13
63,10
64,11
65,31
66,34
67,20
68,23
69,19
70,36
71,31
72,37
73,29
74,38
75,56
76,52
77,73
78,67
79,81
80,105
81,123
82,117
83,112
84,119
85,134
86,149
87,93
88,88
89,84
90,79
91,80
92,76
93,82
94,75
95,78
96,83
97,70
98,86
99,85
100,78
101,73
102,79
103,84
104,87
105,70
106,82
107,69
108,75
109,77
110,98
111,86
112,82
113,82
114,66
115,62
116,68
117,86
118,77
119,71
120,82
121,88
122,88
123,77
124,81
125,72
126,89
127,80
128,87
129,72
130,104
131,100
132,73
133,88
134,82
135,93
136,99
137,106
138,102
139,101
140,118
141,104
142,106
143,118
144,118
145,138
146,153
147,134
148,122
149,134
150,152
151,145
152,165
153,160
154,156
155,169
156,166
157,159
158,206
159,155
160,188
161,197
162,221
163,249
164,251
165,235
166,245
167,249
168,211
169,257
170,280
171,321
172,321
173,322
174,348
175,314
176,330
177,306
178,325
179,309
180,374
181,429
182,430
183,377
184,340
185,308
186,262
187,243
188,245
189,230
190,211
191,250
192,251
193,238
194,191
195,155
196,151
197,147
198,112
199,83
200,62
201,45
202,21
203,10
204,11
205,3
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
