nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,1
31,3
32,3
33,4
34,5
35,3
36,9
37,4
38,12
39,12
40,17
41,17
42,13
43,18
44,30
45,23
46,19
47,29
48,38
49,38
50,46
51,42
52,35
53,63
54,52
55,58
56,45
57,77
58,62
59,62
60,94
61,87
62,144
63,211
64,389
65,375
66,360
67,491
68,623
69,492
70,529
71,428
72,306
73,266
74,278
75,243
76,292
77,264
78,262
79,287
80,311
81,326
82,292
83,369
84,380
85,324
86,351
87,393
88,375
89,338
90,301
91,298
92,315
93,319
94,326
95,337
96,285
97,333
98,301
99,263
100,305
101,280
102,271
103,309
104,307
105,314
106,340
107,402
108,456
109,460
110,428
111,391
112,394
113,541
114,514
115,473
116,409
117,449
118,500
119,579
120,543
121,607
122,638
123,746
124,795
125,732
126,695
127,609
128,566
129,483
130,441
131,409
132,461
133,480
134,486
135,477
136,587
137,487
138,386
139,391
140,371
141,333
142,346
143,389
144,426
145,495
146,608
147,700
148,685
149,759
150,771
151,700
152,707
153,811
154,778
155,739
156,820
157,1011
158,814
159,483
160,338
161,285
162,249
163,310
164,244
165,198
166,137
167,150
168,184
169,154
170,129
171,109
172,111
173,174
174,75
175,81
176,77
177,80
178,102
179,103
180,101
181,110
182,103
183,122
184,146
185,131
186,113
187,109
188,120
189,99
190,84
191,53
192,64
193,73
194,88
195,57
196,32
197,26
198,23
199,17
200,8
201,13
202,9
203,7
204,2
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
