nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,6
20,2
21,5
22,3
23,2
24,1
25,1
26,5
27,22
28,34
29,35
30,31
31,46
32,56
33,73
34,70
35,74
36,62
37,62
38,49
39,62
40,62
41,54
42,54
43,59
44,66
45,52
46,74
47,67
48,56
49,59
50,75
51,71
52,72
53,79
54,75
55,80
56,79
57,87
58,108
59,96
60,96
61,99
62,95
63,86
64,107
65,102
66,112
67,115
68,110
69,100
70,91
71,93
72,93
73,94
74,99
75,106
76,126
77,97
78,107
79,81
80,76
81,91
82,95
83,108
84,102
85,91
86,87
87,110
88,91
89,90
90,91
91,103
92,96
93,116
94,110
95,127
96,130
97,138
98,126
99,143
100,175
101,185
102,172
103,138
104,133
105,149
106,170
107,182
108,153
109,144
110,135
111,167
112,190
113,193
114,234
115,242
116,311
117,274
118,262
119,237
120,284
121,225
122,230
123,256
124,291
125,226
126,203
127,185
128,169
129,195
130,165
131,156
132,167
133,143
134,141
135,137
136,139
137,132
138,130
139,138
140,160
141,133
142,141
143,143
144,127
145,128
146,117
147,87
148,108
149,116
150,108
151,115
152,98
153,103
154,98
155,109
156,78
157,83
158,98
159,102
160,98
161,86
162,91
163,69
164,99
165,74
166,71
167,86
168,80
169,87
170,90
171,100
172,70
173,70
174,68
175,46
176,46
177,44
178,45
179,45
180,35
181,44
182,27
183,46
184,30
185,47
186,42
187,41
188,44
189,42
190,37
191,26
192,17
193,22
194,24
195,9
196,11
197,4
198,4
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
