nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,1
46,0
47,1
48,3
49,2
50,2
51,5
52,5
53,3
54,2
55,12
56,5
57,7
58,8
59,9
60,7
61,13
62,14
63,12
64,16
65,18
66,22
67,22
68,17
69,24
70,19
71,28
72,29
73,24
74,26
75,29
76,30
77,33
78,32
79,32
80,35
81,35
82,45
83,41
84,35
85,38
86,36
87,52
88,36
89,54
90,39
91,45
92,53
93,48
94,55
95,51
96,50
97,53
98,54
99,58
100,51
101,71
102,51
103,66
104,55
105,48
106,63
107,65
108,59
109,71
110,70
111,60
112,78
113,77
114,70
115,73
116,78
117,81
118,93
119,84
120,83
121,94
122,91
123,111
124,84
125,96
126,102
127,96
128,105
129,115
130,108
131,129
132,105
133,98
134,112
135,90
136,88
137,97
138,115
139,112
140,97
141,109
142,88
143,114
144,94
145,104
146,110
147,100
148,101
149,100
150,113
151,127
152,110
153,134
154,153
155,130
156,147
157,151
158,135
159,149
160,137
161,149
162,136
163,137
164,142
165,149
166,134
167,165
168,142
169,142
170,171
171,173
172,172
173,163
174,183
175,213
176,229
177,209
178,197
179,226
180,247
181,259
182,232
183,231
184,257
185,269
186,280
187,307
188,329
189,355
190,340
191,345
192,330
193,364
194,359
195,368
196,361
197,309
198,305
199,313
200,302
201,382
202,482
203,541
204,610
205,543
206,528
207,567
208,649
209,590
210,666
211,701
212,608
213,675
214,515
215,588
216,652
217,717
218,791
219,793
220,913
221,1049
222,1231
223,1132
224,1074
225,1084
226,994
227,780
228,667
229,483
230,267
231,139
232,106
233,92
234,86
235,93
236,37
237,1
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
