nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,1
92,0
93,0
94,3
95,2
96,0
97,1
98,3
99,3
100,6
101,4
102,9
103,9
104,5
105,5
106,6
107,6
108,2
109,7
110,4
111,6
112,7
113,2
114,8
115,9
116,5
117,8
118,8
119,9
120,6
121,6
122,11
123,8
124,15
125,12
126,8
127,22
128,15
129,22
130,16
131,16
132,13
133,10
134,14
135,18
136,14
137,18
138,22
139,19
140,21
141,26
142,19
143,27
144,18
145,25
146,28
147,25
148,20
149,21
150,30
151,24
152,34
153,30
154,37
155,26
156,30
157,29
158,36
159,23
160,24
161,29
162,35
163,35
164,41
165,50
166,37
167,31
168,36
169,48
170,36
171,41
172,44
173,41
174,31
175,49
176,44
177,42
178,53
179,44
180,41
181,45
182,45
183,60
184,59
185,51
186,62
187,57
188,64
189,58
190,52
191,61
192,77
193,56
194,71
195,96
196,103
197,121
198,123
199,104
200,113
201,128
202,132
203,150
204,169
205,173
206,151
207,160
208,154
209,186
210,195
211,230
212,271
213,302
214,331
215,344
216,411
217,473
218,553
219,660
220,766
221,723
222,675
223,719
224,785
225,939
226,1001
227,824
228,684
229,653
230,688
231,598
232,514
233,414
234,404
235,488
236,365
237,401
238,227
239,315
240,305
241,404
242,234
243,183
244,177
245,204
246,160
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
