nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,1
6,264
7,529
8,496
9,438
10,315
11,249
12,195
13,198
14,200
15,262
16,180
17,173
18,169
19,137
20,118
21,123
22,116
23,117
24,93
25,105
26,76
27,79
28,109
29,134
30,129
31,153
32,148
33,139
34,133
35,125
36,130
37,138
38,134
39,150
40,165
41,173
42,162
43,169
44,189
45,210
46,220
47,291
48,353
49,341
50,436
51,445
52,547
53,640
54,747
55,743
56,740
57,783
58,793
59,839
60,881
61,899
62,908
63,944
64,931
65,1003
66,977
67,978
68,939
69,848
70,795
71,750
72,746
73,775
74,798
75,791
76,748
77,668
78,653
79,644
80,600
81,576
82,540
83,571
84,551
85,597
86,581
87,511
88,492
89,495
90,485
91,486
92,451
93,482
94,383
95,259
96,257
97,242
98,192
99,130
100,117
101,102
102,80
103,90
104,69
105,73
106,80
107,54
108,43
109,46
110,30
111,36
112,24
113,35
114,26
115,10
116,11
117,9
118,15
119,4
120,10
121,8
122,9
123,3
124,8
125,6
126,4
127,6
128,2
129,3
130,5
131,4
132,2
133,1
134,4
135,3
136,2
137,5
138,1
139,1
140,0
141,4
142,1
143,0
144,1
145,4
146,0
147,0
148,3
149,1
150,0
151,2
152,2
153,1
154,1
155,0
156,0
157,1
158,1
159,3
160,0
161,0
162,1
163,0
164,1
165,4
166,1
167,0
168,0
169,0
170,1
171,1
172,3
173,0
174,1
175,0
176,0
177,2
178,1
179,0
180,1
181,0
182,1
183,1
184,1
185,0
186,0
187,0
188,0
189,2
190,0
191,0
192,0
193,0
194,2
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
