nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,1
53,0
54,0
55,2
56,0
57,0
58,1
59,1
60,2
61,0
62,2
63,3
64,0
65,0
66,5
67,2
68,0
69,2
70,1
71,2
72,2
73,2
74,3
75,4
76,2
77,1
78,3
79,3
80,5
81,3
82,2
83,1
84,7
85,3
86,5
87,3
88,7
89,6
90,7
91,4
92,7
93,6
94,4
95,9
96,5
97,9
98,8
99,9
100,8
101,6
102,10
103,11
104,16
105,9
106,10
107,8
108,9
109,14
110,22
111,11
112,11
113,22
114,15
115,17
116,14
117,26
118,19
119,14
120,14
121,19
122,21
123,27
124,15
125,18
126,23
127,15
128,22
129,26
130,30
131,24
132,22
133,23
134,26
135,25
136,19
137,30
138,27
139,50
140,31
141,33
142,25
143,40
144,38
145,34
146,36
147,37
148,42
149,51
150,29
151,52
152,60
153,49
154,62
155,70
156,111
157,99
158,82
159,79
160,84
161,91
162,76
163,93
164,87
165,90
166,84
167,88
168,81
169,94
170,99
171,92
172,94
173,102
174,133
175,125
176,141
177,156
178,196
179,193
180,246
181,249
182,296
183,331
184,383
185,495
186,463
187,302
188,298
189,181
190,177
191,181
192,185
193,220
194,155
195,178
196,193
197,161
198,180
199,187
200,183
201,202
202,207
203,192
204,183
205,172
206,170
207,170
208,182
209,193
210,207
211,191
212,219
213,209
214,231
215,214
216,223
217,216
218,258
219,286
220,329
221,342
222,330
223,339
224,257
225,283
226,266
227,302
228,337
229,405
230,349
231,368
232,348
233,415
234,327
235,331
236,138
237,89
238,124
239,80
240,65
241,19
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
