nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,0
71,0
72,0
73,0
74,1
75,0
76,0
77,0
78,0
79,2
80,2
81,3
82,1
83,1
84,1
85,2
86,0
87,2
88,3
89,2
90,2
91,1
92,0
93,1
94,2
95,3
96,1
97,3
98,2
99,4
100,1
101,0
102,2
103,2
104,4
105,4
106,3
107,1
108,2
109,4
110,4
111,4
112,6
113,4
114,1
115,6
116,0
117,4
118,6
119,8
120,6
121,6
122,6
123,6
124,6
125,4
126,10
127,7
128,9
129,9
130,9
131,12
132,11
133,22
134,9
135,16
136,19
137,13
138,14
139,17
140,15
141,20
142,17
143,16
144,14
145,17
146,28
147,22
148,20
149,19
150,33
151,23
152,31
153,29
154,29
155,33
156,40
157,37
158,25
159,32
160,25
161,43
162,31
163,46
164,36
165,27
166,28
167,21
168,31
169,31
170,24
171,21
172,26
173,34
174,29
175,28
176,26
177,37
178,37
179,28
180,42
181,40
182,30
183,40
184,39
185,49
186,51
187,57
188,47
189,44
190,55
191,58
192,41
193,56
194,52
195,71
196,54
197,60
198,56
199,37
200,45
201,26
202,50
203,34
204,48
205,49
206,60
207,50
208,63
209,54
210,56
211,68
212,57
213,73
214,83
215,83
216,83
217,86
218,78
219,83
220,91
221,93
222,84
223,87
224,112
225,127
226,112
227,188
228,214
229,178
230,207
231,191
232,246
233,228
234,381
235,399
236,274
237,99
238,54
239,65
240,85
241,58
242,40
243,34
244,33
245,33
246,15
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
