nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,0
27,1
28,0
29,0
30,2
31,1
32,0
33,2
34,0
35,3
36,1
37,1
38,2
39,2
40,1
41,3
42,2
43,4
44,2
45,2
46,6
47,6
48,5
49,4
50,3
51,6
52,9
53,8
54,13
55,10
56,11
57,15
58,19
59,14
60,21
61,20
62,21
63,24
64,40
65,32
66,38
67,40
68,35
69,49
70,45
71,70
72,76
73,81
74,88
75,94
76,108
77,101
78,119
79,109
80,129
81,153
82,138
83,160
84,151
85,136
86,133
87,139
88,173
89,162
90,173
91,170
92,159
93,169
94,158
95,157
96,140
97,173
98,155
99,135
100,133
101,155
102,122
103,157
104,149
105,151
106,179
107,168
108,190
109,160
110,141
111,142
112,129
113,151
114,122
115,134
116,105
117,112
118,107
119,96
120,111
121,105
122,107
123,91
124,101
125,90
126,95
127,111
128,100
129,83
130,105
131,96
132,99
133,82
134,86
135,84
136,105
137,86
138,83
139,93
140,99
141,88
142,98
143,89
144,117
145,96
146,101
147,105
148,125
149,109
150,119
151,122
152,123
153,134
154,134
155,136
156,144
157,142
158,155
159,149
160,141
161,184
162,170
163,179
164,204
165,226
166,189
167,208
168,171
169,197
170,237
171,256
172,232
173,213
174,229
175,251
176,223
177,216
178,216
179,221
180,220
181,214
182,243
183,273
184,253
185,269
186,275
187,258
188,312
189,306
190,270
191,229
192,230
193,220
194,246
195,226
196,216
197,206
198,180
199,158
200,188
201,208
202,284
203,242
204,136
205,97
206,60
207,47
208,30
209,36
210,15
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
