nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,1
31,0
32,4
33,1
34,2
35,9
36,13
37,28
38,28
39,41
40,56
41,62
42,92
43,123
44,130
45,176
46,199
47,252
48,162
49,196
50,160
51,169
52,150
53,158
54,147
55,178
56,145
57,154
58,136
59,166
60,159
61,181
62,176
63,164
64,194
65,200
66,174
67,179
68,158
69,163
70,136
71,154
72,136
73,115
74,98
75,70
76,85
77,74
78,72
79,89
80,68
81,108
82,153
83,92
84,100
85,87
86,96
87,82
88,79
89,75
90,73
91,77
92,75
93,70
94,77
95,48
96,78
97,79
98,53
99,63
100,41
101,53
102,64
103,56
104,32
105,38
106,29
107,29
108,23
109,20
110,19
111,24
112,21
113,28
114,18
115,23
116,26
117,19
118,20
119,22
120,27
121,17
122,15
123,18
124,15
125,20
126,26
127,22
128,17
129,21
130,15
131,20
132,12
133,21
134,18
135,14
136,25
137,19
138,24
139,13
140,26
141,19
142,10
143,15
144,16
145,24
146,11
147,21
148,20
149,19
150,21
151,12
152,24
153,15
154,24
155,24
156,16
157,23
158,17
159,20
160,22
161,21
162,28
163,20
164,27
165,16
166,25
167,27
168,28
169,19
170,21
171,29
172,25
173,30
174,31
175,26
176,25
177,21
178,30
179,26
180,18
181,32
182,29
183,22
184,20
185,15
186,27
187,25
188,22
189,25
190,20
191,18
192,29
193,22
194,25
195,22
196,23
197,13
198,10
199,23
200,14
201,11
202,21
203,16
204,12
205,7
206,6
207,2
208,2
209,6
210,1
211,3
212,3
213,3
214,3
215,3
216,1
217,3
218,3
219,2
220,0
221,6
222,1
223,3
224,1
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
