nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,1
48,0
49,0
50,0
51,1
52,0
53,0
54,1
55,1
56,0
57,2
58,2
59,2
60,3
61,3
62,4
63,3
64,4
65,2
66,4
67,3
68,5
69,7
70,3
71,3
72,7
73,1
74,6
75,9
76,4
77,6
78,5
79,3
80,5
81,8
82,11
83,6
84,8
85,6
86,9
87,7
88,15
89,11
90,12
91,5
92,15
93,13
94,15
95,21
96,11
97,18
98,24
99,15
100,23
101,15
102,19
103,23
104,30
105,23
106,24
107,29
108,34
109,25
110,34
111,39
112,42
113,27
114,48
115,38
116,36
117,62
118,41
119,59
120,54
121,62
122,79
123,55
124,63
125,79
126,78
127,83
128,71
129,69
130,87
131,80
132,86
133,91
134,86
135,77
136,67
137,98
138,82
139,78
140,85
141,87
142,97
143,83
144,85
145,88
146,89
147,116
148,92
149,107
150,124
151,111
152,121
153,120
154,152
155,147
156,156
157,167
158,193
159,218
160,242
161,247
162,255
163,303
164,347
165,358
166,366
167,413
168,445
169,457
170,563
171,548
172,505
173,555
174,522
175,509
176,593
177,623
178,671
179,420
180,408
181,349
182,389
183,370
184,374
185,342
186,436
187,480
188,461
189,271
190,243
191,262
192,237
193,206
194,181
195,180
196,179
197,228
198,194
199,173
200,171
201,219
202,179
203,234
204,263
205,270
206,250
207,241
208,274
209,258
210,143
211,121
212,135
213,221
214,170
215,46
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
