nivelGrises,pixeles
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,1
43,3
44,0
45,1
46,2
47,1
48,2
49,1
50,3
51,1
52,3
53,1
54,6
55,2
56,1
57,2
58,4
59,3
60,4
61,6
62,5
63,3
64,10
65,4
66,3
67,6
68,11
69,8
70,12
71,7
72,9
73,17
74,16
75,14
76,23
77,16
78,20
79,24
80,71
81,158
82,269
83,301
84,277
85,364
86,342
87,280
88,215
89,218
90,202
91,181
92,174
93,183
94,164
95,170
96,217
97,166
98,179
99,205
100,201
101,198
102,194
103,158
104,163
105,112
106,118
107,112
108,121
109,112
110,137
111,136
112,129
113,174
114,162
115,217
116,182
117,179
118,160
119,184
120,158
121,185
122,144
123,166
124,192
125,211
126,235
127,232
128,238
129,245
130,217
131,203
132,204
133,172
134,184
135,176
136,176
137,167
138,183
139,170
140,173
141,202
142,202
143,208
144,220
145,252
146,237
147,229
148,208
149,253
150,208
151,217
152,228
153,205
154,277
155,246
156,260
157,273
158,319
159,308
160,303
161,310
162,274
163,302
164,310
165,236
166,229
167,197
168,187
169,175
170,198
171,173
172,206
173,165
174,167
175,186
176,222
177,237
178,194
179,212
180,225
181,232
182,273
183,275
184,233
185,261
186,196
187,201
188,291
189,296
190,269
191,259
192,301
193,355
194,334
195,311
196,308
197,306
198,355
199,461
200,483
201,519
202,511
203,413
204,452
205,420
206,244
207,170
208,155
209,149
210,211
211,233
212,195
213,158
214,139
215,127
216,117
217,85
218,93
219,99
220,88
221,79
222,101
223,91
224,118
225,111
226,146
227,152
228,135
229,142
230,181
231,160
232,132
233,147
234,82
235,76
236,104
237,39
238,19
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
